web-scraper-order,web-scraper-start-url,profesoresurl,profesoresurl-href,review,nota
"1576100688-619","https://losestudiantes.co/","Edgar Espejo MoraIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/edgar-espejo-mora","Es un excelente profesor, llega una hora tarde a sus clases por lo que no es indispensable ir a ellas, el lo entiende y no toma asistencia ni nada por el estilo, se conoce la tematica y en base a ello se hacen los parciales, una parte muy importante es el trabajo final el cual demanda mucho trabajo y en el cual pide mucha entrega y compromisoPros: buen profesor
sabe mucho
Cons: Hay que trabajar mucho en el proyecto, si eso es un problema para alguien","4.5"
"1576100667-614","https://losestudiantes.co/","Jesus Antonio Ramirez PastranIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/jesus-antonio-ramirez-pastran","Es un excelente profesor, enseña lo suficiente para desarrollar los talleres, los talleres aunque muy largos se pueden dejar con notas muy altas, los parciales son virtuales y se pueden dejar muy altos, siempre esta abierto a resolver dudas y ayudar a los estudiantes a resolver los problemas que encuentren en los talleres. Muy relajado buen ambiente en las clasesPros: Parciales virtuales
Talleres grupales
Buen ambiente","5"
"1576100717-622","https://losestudiantes.co/","Jaime Guillermo Guerrero CasadiegoIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/jaime-guillermo-guerrero-casadiego","Pros: Tiene muy claro los temas, además que su experiencia como profesor, le ha dado herramientas pedagógicas para explicar el tema y para resolver problemas del modo más sencillo y rápido, porque como el dice: ""un buen ingeniero no solo hace las cosas bien sino rápido"".
Además y sobretodo, es de esos profesores que enseñan mucho más que el tópico de una materia. 
Es exigente e imparcial en la calificación de los parciales, y si la pasa es porque seguramente la tiene clara y le dedicó tiempo a la materia.Cons: En general, explica el tema muy rápido, y aunque eso no sea malo, a mi parecer, lo malo es que para los tres primeros parciales, los temas dados durante el corte, no coincide con el tema del parcial.","5"
"1576100717-625","https://losestudiantes.co/","Jaime Guillermo Guerrero CasadiegoIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/jaime-guillermo-guerrero-casadiego","El profesor tiene gran dominio sobre el tema, y explica algunos de los temas más complicados usando trucos que ha adquirido con la experiencia. Sus explicaciones son claras, aunque algunos temas ameritan que uno repase el libro también, debido a su complejidad. Es muy recomendable preguntarle, en clase o en la oficina, si ud no tiene algún concepto claro, especialmente al comienzo del semestre: Todos los temas que siguen tienen mucha relación con los primeros que se ven. 
Usa el mismo sistema de puntos que en estática, y ayuda con 2 décimas al final del semestre.Pros: - Sabe trucos muy útiles para analizar los problemas.
- Gran experiencia.","5"
"1576100320-584","https://losestudiantes.co/","Jhon Jairo Olaya FlorezIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/jhon-jairo-olaya-florez","Domina los temas, califica justo.","4.5"
"1576100717-623","https://losestudiantes.co/","Jaime Guillermo Guerrero CasadiegoIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/jaime-guillermo-guerrero-casadiego","Es el mejor profesor que he tenido, explica de una manera muy fluida. Las clases con él no son aburridas para casi nadie.Pros: -Aparece en el Beer
-Explica bien
-Es duro pero justo calificando
-Regala 0,5 en la definitiva (Sólo aplica para los que aprueban sin ninguna ayuda)
-Aparece en el Beer :vCons: -Nada, va un poco rápido pero este señor es amor xd","5"
"1576100760-633","https://losestudiantes.co/","David Sebastian Perez GordilloIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/david-sebastian-perez-gordillo","En realidad más que mal profesor, la metodología de la materia es pésima.  Son muy pocas las clases dónde se enseña algo, de resto se aprende a punta de sacar 0 en las entregas. Pros: Soluciona dudas puntuales  Cons: La revisión de planos es muy por encima (si ve un error deja hasta ahí). Incluso (aunque en ocasiones puede ser una ventaja) a veces se le pasan errores y aprueba un plano que en realidad está mal.","2.2"
"1576100426-595","https://losestudiantes.co/","Maria Alejandra Guzman PardoIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/maria-alejandra-guzman-pardo","Es una buena profesora muy comprometida, las clases son excelentes y se parende mucho de lo que enseña, todo lo que sale en los parciales es de lo que enseño en clase, ademas de esto tiene un sistema de puntos que es algo molesto y le puede bajar a uno la nota, pues requiere ser muy participativo rayando en lo lambon para poder sacar lo necesarioPros: enseña bien
Los parciales son justosCons: Ese sistema de puntos vale 25% de la materia y cuesta mucho conseguirlos, casi que toca rogarle por una oportunidad","4"
"1576100306-579","https://losestudiantes.co/","Fredy Alejandro Orjuela GuerreroIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/fredy-alejandro-orjuela-guerrero","Es muy buen profesor aunque al principio no lo parezca. Es exigente con las planchas, principalmente en la letra técnica, rotulados y trazos. Se trabaja de manera autónoma ya que en clase el no exige que se realicen planchas. Es importante que le pidan al profesor que explique temas y envíe información para hacer la plancha, él lo hace pero hay que...
Leer más...Pros: Explica todo lo que se le pida. 
Ayuda al final del semestre. 
Es excelente profesor.
Organizado con el cronograma.Cons: Puede que muchos lo consideren muy exigente si se les dificulta hacer las planchas.","4"
"1576100577-608","https://losestudiantes.co/","Karina Valbuena ReyesIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/karina-valbuena-reyes","Profesora de maestríaPros: Es bastante imparcial en la calificación de las actividades propuestas. Entrega además, las mismas calificadas y con anotaciones que sirven para la retroalimentación. 
Las clases que no son de laboratorio,  son didácticas y amenas, debido a actividades que sirven además de incentivo para la nota.
En cuanto a los laboratorios, hace quices antes de estos, para asegurar que los estudiantes vayan preparados.  Cons: El hecho de que las actividades escritas sean a mano y con letra técnica en hojas blancas, lo cual es algo que requiere de mucho tiempo, y  además, es algo obsoleto para la época","4.9"
"1576100717-621","https://losestudiantes.co/","Jaime Guillermo Guerrero CasadiegoIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/jaime-guillermo-guerrero-casadiego","Es un buen profesor, en los parciales pregunta exclusivamente lo que se dicta en clase, enseña rapido y facil los temas del curso, a veces tan rapido y facil que lo logra confundir a uno, los parciales son simples, ejercicios practicos, a veces 2 o 3. Es el profesor que realiza los parciales conjuntos asi que es una buena opcion.Pros: Va rapido.
No deja trabajos extra clase.
Ayuda al final del semestre con una decima y media.
Cons: Aun cuando son faciles uno pierde esos parciales .","4.1"
"1576100804-648","https://losestudiantes.co/","Juan Santiago Rodriguez MuñozIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/juan-santiago-rodriguez-mu%C3%B1oz","Monitor de electrónica básica.

En mi caso fue una ayuda vital en el laboratorio, ya que no soy muy diestro en el manejo de la protoboard y otros equipos electrónicos. Él tuvo mucha paciencia explicando el uso de equipos, realizando observaciones útiles, ayudando a detectar errores de conexión y muchas más cosas ""tontas"" que suelen arruinar un proyecto y que el profesor titular no tiene la paciencia de entender.

Totalmente recomendado, en especial si tiene dificultades en el laboratorio.Pros: Amable
Se esfuerza por explicar los temas de forma ""tangible"".","5"
"1576100767-634","https://losestudiantes.co/","Liz Karen Herrera QuinteroIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/liz-karen-herrera-quintero","Es un amor","4.5"
"1576100455-596","https://losestudiantes.co/","Maria Eugenia CalderonIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/maria-eugenia-calderon","De los profesores de introducción a la ingeniería química la más responsable, bastante suave con las notas, vaya... Lo que dicen bastante madre. 
Aunque llega tarde a las clases como 15 minutos. Tiene muy buena oratoria.Pros: Manda las diapositivas de las charlas
Está pendiente de lo referente al curso
Manda material para estudiar Cons: Llega tarde
Manda actividades el día anterior a la entrega en la tarde","3.5"
"1576100547-605","https://losestudiantes.co/","Carlos Tito Vega GutierrezIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/carlos-tito-vega-gutierrez","Es un señor que sabe mucho y explica sus clases en base a ejercicios que resuleve en el tablero y de los cuales se sacan las dudas, se debe llevar un cuaderno en el cual se hacen ejercicios semanales, ejercicios que lo obligan a uno a estudiar y lo preparan para los parciales, el cuaderno tiene un valor importante para la nota final y ayuda en caso de perder alguno de los parcialesPros: Explica tranquilamente
Cuaderno de ejercicios que ayuda en la nota
Cons: el no hace los parciales pues son conjuntos
A veces se atrasa en el tema","4"
"1576100811-650","https://losestudiantes.co/","Henry Octavio Cortes RamosIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/henry-octavio-cortes-ramos","Pros: Se preocupa por que el estudiante aprenda, por lo que siempre está abierto a cualquier tipo de pregunta. 
Para los parciales, deja talleres y hace actividades calificables en clase, que lo preparan muy bien a uno para estos. 
También es exigente calificando los parciales.Cons: No tiene mucha trayectoria como docente, aunque si en la academia.","4.5"
"1576100738-630","https://losestudiantes.co/","Luis Eduardo Alvarez AfricanoIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/luis-eduardo-alvarez-africano","Profesor pensionadoPros: Tiene bastante experiencia en el ámbito laboral. Cons: Las conferencias, en su mayoría son muy entretenidas y llaman la atención de los estudiantes nuevos, sin embargo, en las clase con el docente, las actividades son monótonas y les hace falta algo para que el estudiante empiece a ser ingeniero mecánico","3"
"1576100412-592","https://losestudiantes.co/","Luis Miguel Mendez MorenoIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/luis-miguel-mendez-moreno","Es un profesor que se nota que domina a la perfección su área. Sus clases son amenas, algunas veces va un poco rápido, pero con algo de repaso y haciendo los talleres, se queda muy bien preparado para los parciales. Se aprende bastante ! Pros: Clases amenas y buenas explicaciones. Buen material en el moodle. Cons: Lo negativo es que es sumamente impuntual (a veces se demora una hora en llegar)","4.8"
"1576100483-599","https://losestudiantes.co/","Josue Fernando Roncancio BernalIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/josue-fernando-roncancio-bernal","Una clase con Roncancio es devolverse a 1980, una dialéctica antigua , rígida y tensa , no disfruté  de sus clases , a pesar de que explica de memoria los temas, y desde una perspectiva post-clase , todo se hubiera podido explicar mejor.
Los temas están desactualizados y descontextualizados del hoy , además se pierde mucho dinamismo y la relación alumno-profesor es mínima debido a que huye al finalizar , hace chistes fuera de tono , a veces misándricos , a veces inoportunos , su perspectiva de la vida es triste y mandada a recoger.

En los exámenes , mantiene un método de calificación muy tensionante , sus trabajos en IEEE escritos son ridículamente inoficiosos y nada prácticos en metodologías de enseñanza.

El mejor consejo es acudir extremadamente enfocado , no desafiarlo , seguir a cabalidad militar sus instrucciones , REVISAR LOS PARCIALES ANTERIORES ES CRUCIAL , debido a que son extremadamnete similares , rebaja puntos por nada , pero en general califica como debe ser.
Infortundamente no hay más alternativas , pero es una eminencia que debe dejar a otros enseñar la electrónica y el control. Pros: Se aprende
Hay Disciplina Cons: Requiere mucho tiempo y exigencia no reflejada en los créditos","3"
"1576100398-591","https://losestudiantes.co/","Irma Angarita MoncaleanoIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/irma-angarita-moncaleano","La Profesora Irma es ante todo una excelente Profesora , Profesional y Ser Humano , digna del Departamento de Ingeniería Mecánica. El esfuerzo dedicado a su materia vale la pena y siempre se desea conocer más. Exige lo suficiente  y sus parciales son acorde a lo enseñado , Claro está , dada la naturaleza de la materia , es necesaria mucha memoria y asociaciones pnemotécnicas.

La mejor parte radica  en aprovechar el  proyecto final , hacerlo bien y con las pautas asignadas , haciendo muy buen uso de los laboratorios y teniendo paciencia burocrática con el Laboratorista de Metalografía. Pros: Exigencia , Disciplina , Confianza , Profesionalismo , Relación Industria- Academia Cons: Contenido de Diapositivas no  suficientemente  apropiado.
Falta de Herramientas didácticas","4.9"
"1576100811-649","https://losestudiantes.co/","Henry Octavio Cortes RamosIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/henry-octavio-cortes-ramos","En Resistencia de 2017-2 Henry fue bastante pragmático para resolver los problemas de la asignatura, exigió demasiada puntualidad en la asistencia de sesiones y se preocupó por enseñar los temas de la manera más sencilla posible. A pesar de no ser un gran pedagogo, con atención en clase, compromiso y lógica en su materia se obtiene una buena nota.

4 parciales que equivalen al 60% --> Califica justo y bien. Diferente a Estática donde es todo o nada.
3 proyectos o prácticas son el  24% ---> Requieren de manejar bien el tema , de realizar un programa y en general leer muy bien para obtener buena nota , entre más empeño note , mejor nota.
X Quizes ---> 16% , elimina el peor y son buenos para preparar los parciales.

Tipps:  Repasar mucho Mec Movies y los ejercicios del Hibbeler.","4"
"1576100483-601","https://losestudiantes.co/","Josue Fernando Roncancio BernalIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/josue-fernando-roncancio-bernal","Es un profesor muy estricto, muy centrado y muy claro en cuanto a lo que explica, si se le presta la atencion adecuada todo quedara aprendido y todo lo que pregunta en los parciales fue explicado en las clases claramente, si se falta a alguna clase o no se hacen las cosas como el manda se fallara en los parciales, ayuda al final a los estudiantes con trabajos adicionales para que no pierdan y en los parciales califica lo que es.Pros: claro
conciso
los parciales son del tema visto","4"
"1576100738-629","https://losestudiantes.co/","Luis Eduardo Alvarez AfricanoIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/luis-eduardo-alvarez-africano","Es un señor ya muy anciano, el cual divaga mucho en sus clases y pone varios trabajos para hacer en casa, se deben hacer varias exposiciones en clase y sobre eso se saca la nota, es buen profesor, aunque dificilmente desempeña su trabajo por su edad. Pros: Facil de pasar
No se debe trabajar mucho
Cons: No se parende mucho","4"
"1576100398-590","https://losestudiantes.co/","Irma Angarita MoncaleanoIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/irma-angarita-moncaleano","La profe Angarita hace sus clases muy amenas y se ve la pasión y experiencia que tiene en el departamento. Sus explicaciones son muy buenas aunque largas precisamente por su conocimiento en el tema. Ex exigente en la puntualidad y el orden de los trabajos pero muy imparcial en la calificación. Pros: Sabe mucho de la materia.","5"
"1576100789-643","https://losestudiantes.co/","Alexander Gomez MejiaIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/alexander-gomez-mejia","Sabe bastante, es muy profesional, responde ateno, aunque lastimosamente por ser magistral puede que vaya muy rapido, a pesar de que el curso acorto los tan extensos temas que tenia antes.
La clave es estar muy capaz en resolver los ejercicios de taller, la profe de taller es un amor, sabe mucho y explica genial.Pros: ProfesionalismoCons: Magistral
Velocidad","4.4"
"1576100255-564","https://losestudiantes.co/","Carlos Alberto Narvaez TovarIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/carlos-alberto-narvaez-tovar","Es un profesor ni fácil, ni difícil, se puede dejar alta la materia, las clases en el salón se pueden volver un poco tediosas debido a la temática del curso, pero las magistrales la mayoría son bastante productivas.
Es bastante exigente, respecto a las reglas del aula y puntualidad, pero muy flexible y no da tan duro al momento de calificar","3.5"
"1576100412-594","https://losestudiantes.co/","Luis Miguel Mendez MorenoIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/luis-miguel-mendez-moreno","Es un profesor que se preocupa mucho porque sus estudiantes aprendan, sus clases son muy interesantes y didacticas, se aprende mucho con el, los parciales no son muy complejos y busca enseñar a sus estudiantes mas que solo lo que debe en la tematica del curso, se puede pasar facil y es muy flexible con la nota.Pros: Clases didacticas
Tareas faciles
Parciales facilesCons: Hay que exponer, por si a alguien no le gusta
Hay que interactuar mucho con los demas, por si a alguien no le gusta","4.8"
"1576100255-565","https://losestudiantes.co/","Carlos Alberto Narvaez TovarIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/carlos-alberto-narvaez-tovar","Es un profesor bastante exigente en cuanto a las reglas que pone en la clase, ( hablando de puntualidad y la forms de presentar trabajos) no fue muy duro calificando, en realidad se puede dejar alta con empeño. Aunque la clase es un poco tediosa en él salon,
las clases magistrales son muy provechosas.
maneja la plataforma de moodle y hace quices sorpresa cuando ve que la mayoría no presta atención.","3"
"1576100789-644","https://losestudiantes.co/","Alexander Gomez MejiaIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/alexander-gomez-mejia","En Termo del 2016-2 , Alexander había regresado de Alemania , venía muy moivado después de unas merecidas vacaciones y empezó el curso de una manera muy bella , la cantidad de temas a acoger es demasiado extensa , pero él se las arregló para explicarlas lo mejor posible , es una persona muy afable y cordial , es puntual y profesional , no en vano fue Vicerector de Investigación. 

Sus clases son motivadoras , no obstante los parciales daban mucha tensión , son porcentajes muy fuertes y particualrmente en la materia , un error y todo se condena , por lo que la tasa de pérdida es muy alta , le dediqué bastante a los talleres ( Es lo más importante) . ya que dejando a un lado el romanticismo de las clases magistrales , lo único importante es exigirle al monitor ejercicios de alta dificultad para prepararse.  
Solo así aprobarán y se prepararán para la línea de térmicas. Pros: Su Personalidad , profesionalismo y Humanismo Cons: Las diapositivas tan homogéneas
El enfoque de los parciales","3.9"
"1576100760-632","https://losestudiantes.co/","David Sebastian Perez GordilloIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/david-sebastian-perez-gordillo","Pros: -Explica de una manera clara y metódica la forma de realizar un plano
- de ejemplos con piezas del proyecto.
- responde el correo y soluciona dudas. Cons: - a veces se contradice en la revisión de planos respecto a lo que dice el ing. Ricardo","3.5"
"1576100490-602","https://losestudiantes.co/","Gabriel Meluk OrozcoIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/gabriel-meluk-orozco","Este profesor no se interesa por la nota, ni por dejar trabajos o talleres extensos, busca que sus estudiantes aprendan los temas dados en el libro y que cuando sea requerido pasen al tablero y den muestra de lo que aprendieron, la nota es ams pareciativa que cualquier otra cosa y sacar mas de 4 no es posible,Pros: Nadie o Casi nadie pierde al menos en fluidosCons: Es un poco agresiva su manera de enseñar","4"
"1576100348-586","https://losestudiantes.co/","Carlos Alberto Duque DazaIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/carlos-alberto-duque-daza","El mejor profesor que tuve en la carrera sin duda alguna","5"
"1576100681-617","https://losestudiantes.co/","Erwing Zambrano MartinezIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/erwing-zambrano-martinez","Al iniciar es muy exigente pero mientras avanza el semestre va mejorando la actitud, se puede aprender mucho de el, ya que al ser tan exigente ayuda a mejorar los trabajos, se puede sacar fácilmente 5 en la materia si hace todo como lo dice, y ayuda mucho guiando para el proyecto final.","5"
"1576100291-576","https://losestudiantes.co/","Jose Edgar Alfonso OrjuelaIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/jose-edgar-alfonso-orjuela","Muy buen profesorPros: puntual 
domina el tema","5"
"1576100255-571","https://losestudiantes.co/","Carlos Alberto Narvaez TovarIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/carlos-alberto-narvaez-tovar","El profesor es una gran ingeniero y ya tiene bastante experiencia como docente. Suele ser bastante duro en la calificación y no le gusta que le respondan en las retroalimentaciones, siempre encuentra una respuesta a los comentarios de sus estudiantes. Sin embargo, se preocupa por el proceso de todos y busca que las cosas se hagan bien. Atiende dudas siempre y es muy organizado con la clase.Pros: Organizado.
Explica bien.Cons: Es un poco egocéntrico y duro.","4.3"
"1576100270-574","https://losestudiantes.co/","Juan Hernando Reyes PachecoIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/juan-hernando-reyes-pacheco","muy buen profesor, es un duro en la soldadura, explica bien y trata de motivar mucho pero es duro a la hora de calificar, sobretodo las partes prácticas","4"
"1576100760-631","https://losestudiantes.co/","David Sebastian Perez GordilloIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/david-sebastian-perez-gordillo","No explica casi nada a parte de que sea una duda puntual. No hay retroalimentación de las entregas.","2"
"1576100782-639","https://losestudiantes.co/","Gil Capote RodriguezIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/gil-capote-rodriguez","Explica todos los temas de la materia, y evalúa los temas que explicó en la clase. El curso sigue muy de cerca el texto guía (Serway). Está abierto a responder dudas. La clase puede ser un poco tediosa pero se aprenden bien los temas dictados. En laboratorio es muy claro con las prácticas, es cuestión de trabajar bien los preinformes.Pros: Explica bien los temas.
Muy claro con las fechas y las notas.Cons: A veces va muy rápido en la clase magistral.","4.5"
"1576100255-566","https://losestudiantes.co/","Carlos Alberto Narvaez TovarIngeniería Mecánica y Mecatrónica","https://losestudiantes.co/universidad-nacional/ingenieria-mecanica-y-mecatronica/profesores/carlos-alberto-narvaez-tovar","Es muy bien profesor, maneja muy bien el tema y maneja buen tiempo fuera de clase para atender dudas. 
Las clases magistrales son interesantes aunque la mayoría se dormía","4"
